accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value,url,site,details,rating_word,row_number,content
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06836217,NA,-78.49907218,NA,NA,NA,NA,NA,NA,350,NA,NA,1611268,NA,NA,NA,https://www.vrbo.com/1611268,VRBO,"Townhome,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Half Baths: 2,Min Stay: 2 nights",NA,268,"<a href='https://www.vrbo.com/1611268'>VRBO</a>
<br>
268"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06788594,NA,-78.51041602,NA,NA,NA,NA,NA,NA,485,NA,NA,1611497,NA,NA,NA,https://www.vrbo.com/1611497,VRBO,"House,2100, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Half Baths: 1,Min Stay: 2 nights",NA,269,"<a href='https://www.vrbo.com/1611497'>VRBO</a>
<br>
269"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0156816,NA,-78.5001524,NA,NA,NA,NA,NA,NA,336,NA,NA,1657808,NA,NA,NA,https://www.vrbo.com/1657808,VRBO,"Townhome,Sleeps: 10,Bedrooms: 3,Bathrooms: 2,Half Baths: 1,Min Stay: 1 night",NA,270,"<a href='https://www.vrbo.com/1657808'>VRBO</a>
<br>
270"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05402738,NA,-78.52826127,NA,NA,NA,NA,4,NA,781,NA,NA,4064053ha,NA,NA,NA,https://www.vrbo.com/4064053ha,VRBO,"House,48438, ,sq. ft.,Sleeps: 10,Bedrooms: 5,Bathrooms: 4,Min Stay: 2–3 nights",Good,271,"<a href='https://www.vrbo.com/4064053ha'>VRBO</a>
<br>
271"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06404771,NA,-78.53172953,NA,NA,NA,NA,3,NA,1293,NA,NA,509731,NA,NA,NA,https://www.vrbo.com/509731,VRBO,"House,Sleeps: 14,Bedrooms: 5,Bathrooms: 6,Half Baths: 1,Min Stay: 3 nights",NA,272,"<a href='https://www.vrbo.com/509731'>VRBO</a>
<br>
272"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.023357,NA,-78.475416,NA,NA,NA,NA,19,NA,293,4.9,NA,809871,NA,NA,NA,https://www.vrbo.com/809871,VRBO,"House,1900, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 1,Half Baths: 1,Min Stay: 2 nights",Wonderful!,273,"<a href='https://www.vrbo.com/809871'>VRBO</a>
<br>
273"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0258676,NA,-78.49975178,NA,NA,NA,NA,NA,NA,208,NA,NA,7388324ha,NA,NA,NA,https://www.vrbo.com/7388324ha,VRBO,"House,950, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Min Stay: 2–3 nights",Good,274,"<a href='https://www.vrbo.com/7388324ha'>VRBO</a>
<br>
274"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04050226,NA,-78.5132148,NA,NA,NA,NA,NA,NA,0,NA,NA,1580590,NA,NA,NA,https://www.vrbo.com/1580590,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 3 nights",NA,275,"<a href='https://www.vrbo.com/1580590'>VRBO</a>
<br>
275"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05910987,NA,-78.51266648,NA,NA,NA,NA,NA,NA,175,NA,NA,1824540,NA,NA,NA,https://www.vrbo.com/1824540,VRBO,"House,Sleeps: 10,Bedrooms: 4,Bathrooms: 3,Min Stay: 30 nights",NA,276,"<a href='https://www.vrbo.com/1824540'>VRBO</a>
<br>
276"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.017836,NA,-78.516586,NA,NA,NA,NA,9,NA,3000,5,NA,472830,NA,NA,NA,https://www.vrbo.com/472830,VRBO,"House,5500, ,sq. ft.,Sleeps: 10,Bedrooms: 6,Bathrooms: 4,Half Baths: 1,Min Stay: 2 nights",Exceptional!,277,"<a href='https://www.vrbo.com/472830'>VRBO</a>
<br>
277"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03968798,NA,-78.4468473,NA,NA,NA,NA,NA,NA,950,NA,NA,1248151,NA,NA,NA,https://www.vrbo.com/1248151,VRBO,"Townhome,1980, ,sq. ft.,Sleeps: 12,Bedrooms: 3,Bathrooms: 2,Half Baths: 1,Min Stay: 2 nights",NA,278,"<a href='https://www.vrbo.com/1248151'>VRBO</a>
<br>
278"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.038284,NA,-78.461338,NA,NA,NA,NA,15,NA,67,4.7,NA,759189,NA,NA,NA,https://www.vrbo.com/759189,VRBO,"Apartment,300, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 2 nights",Excellent!,279,"<a href='https://www.vrbo.com/759189'>VRBO</a>
<br>
279"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.028735,NA,-78.463057,NA,NA,NA,NA,11,NA,190,4.9,NA,3818360ha,NA,NA,NA,https://www.vrbo.com/3818360ha,VRBO,"House,1400, ,sq. ft.,Sleeps: 5,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",Wonderful!,280,"<a href='https://www.vrbo.com/3818360ha'>VRBO</a>
<br>
280"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02429644,NA,-78.47003165,NA,NA,NA,NA,NA,NA,231,NA,NA,9165066ha,NA,NA,NA,https://www.vrbo.com/9165066ha,VRBO,"Apartment,1140, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Min Stay: 1–3 nights",NA,281,"<a href='https://www.vrbo.com/9165066ha'>VRBO</a>
<br>
281"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0462709,NA,-78.4988347,NA,NA,NA,NA,12,NA,302,4.8,NA,7412235ha,NA,NA,NA,https://www.vrbo.com/7412235ha,VRBO,"House,Sleeps: 9,Bedrooms: 5,Bathrooms: 3,Min Stay: 1–2 nights",Wonderful!,282,"<a href='https://www.vrbo.com/7412235ha'>VRBO</a>
<br>
282"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02637189,NA,-78.47850078,NA,NA,NA,NA,4,NA,98,NA,NA,1310401,NA,NA,NA,https://www.vrbo.com/1310401,VRBO,"House,Sleeps: 3,Bedrooms: 1,Bathrooms: 1,Min Stay: 1 night",NA,283,"<a href='https://www.vrbo.com/1310401'>VRBO</a>
<br>
283"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02684123,NA,-78.45891103,NA,NA,NA,NA,NA,NA,104,NA,NA,1814685,NA,NA,NA,https://www.vrbo.com/1814685,VRBO,"Condo,1, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 1 night",NA,284,"<a href='https://www.vrbo.com/1814685'>VRBO</a>
<br>
284"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.043218,NA,-78.5318808,NA,NA,NA,NA,17,NA,288,5,NA,1386218,NA,NA,NA,https://www.vrbo.com/1386218,VRBO,"Guest House,1200, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Min Stay: 2–3 nights",Exceptional!,285,"<a href='https://www.vrbo.com/1386218'>VRBO</a>
<br>
285"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0493127,NA,-78.5000998,NA,NA,NA,NA,4,NA,650,NA,NA,1399878,NA,NA,NA,https://www.vrbo.com/1399878,VRBO,"House,3900, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 3,Half Baths: 1,Min Stay: 2 nights",Good,286,"<a href='https://www.vrbo.com/1399878'>VRBO</a>
<br>
286"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03050096,NA,-78.4954016,NA,NA,NA,NA,8,NA,455,4.9,NA,7160450ha,NA,NA,NA,https://www.vrbo.com/7160450ha,VRBO,"House,2064, ,sq. ft.,Sleeps: 8,Bedrooms: 4,Bathrooms: 2,Min Stay: 2–3 nights",Wonderful!,287,"<a href='https://www.vrbo.com/7160450ha'>VRBO</a>
<br>
287"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02020074,NA,-78.45960671,NA,NA,NA,NA,7,NA,609,3.9,NA,7160482ha,NA,NA,NA,https://www.vrbo.com/7160482ha,VRBO,"House,2200, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2–3 nights",Good!,288,"<a href='https://www.vrbo.com/7160482ha'>VRBO</a>
<br>
288"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03219656,NA,-78.48603674,NA,NA,NA,NA,4,NA,203,NA,NA,7160480ha,NA,NA,NA,https://www.vrbo.com/7160480ha,VRBO,"Condo,890, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 2,Min Stay: 2–3 nights",Good,289,"<a href='https://www.vrbo.com/7160480ha'>VRBO</a>
<br>
289"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03103862,NA,-78.47352079,NA,NA,NA,NA,14,NA,279,4.4,NA,921632ha,NA,NA,NA,https://www.vrbo.com/921632ha,VRBO,"House,1564, ,sq. ft.,Sleeps: 7,Bedrooms: 4,Bathrooms: 2,Min Stay: 2–3 nights",Excellent!,290,"<a href='https://www.vrbo.com/921632ha'>VRBO</a>
<br>
290"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03307084,NA,-78.48766006,NA,NA,NA,NA,NA,NA,190,NA,NA,7160444ha,NA,NA,NA,https://www.vrbo.com/7160444ha,VRBO,"Hotel,253, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Min Stay: 1–3 nights",NA,291,"<a href='https://www.vrbo.com/7160444ha'>VRBO</a>
<br>
291"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0286989,NA,-78.4667803,NA,NA,NA,NA,NA,NA,197,NA,NA,1727825,NA,NA,NA,https://www.vrbo.com/1727825,VRBO,"Cottage,1062, ,sq. ft.,Sleeps: 5,Bedrooms: 4,Bathrooms: 2,Min Stay: 3 nights",NA,292,"<a href='https://www.vrbo.com/1727825'>VRBO</a>
<br>
292"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03008,NA,-78.511601,NA,NA,NA,NA,36,NA,400,4.9,NA,587223,NA,NA,NA,https://www.vrbo.com/587223,VRBO,"House,1900, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",Wonderful!,293,"<a href='https://www.vrbo.com/587223'>VRBO</a>
<br>
293"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.017345,NA,-78.5166033,NA,NA,NA,NA,12,NA,135,4.9,NA,1170096,NA,NA,NA,https://www.vrbo.com/1170096,VRBO,"Cottage,1000, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",Wonderful!,294,"<a href='https://www.vrbo.com/1170096'>VRBO</a>
<br>
294"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0413231,NA,-78.4610854,NA,NA,NA,NA,10,NA,125,4.9,NA,1522722,NA,NA,NA,https://www.vrbo.com/1522722,VRBO,"House,1000, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 1,Min Stay: 2 nights",Wonderful!,295,"<a href='https://www.vrbo.com/1522722'>VRBO</a>
<br>
295"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0555732,NA,-78.4609188,NA,NA,NA,NA,8,NA,104,4.8,NA,4999603ha,NA,NA,NA,https://www.vrbo.com/4999603ha,VRBO,"Studio,300, ,sq. ft.,Sleeps: 2,Bedrooms: Studio,Bathrooms: 1,Min Stay: 1 night",Wonderful!,296,"<a href='https://www.vrbo.com/4999603ha'>VRBO</a>
<br>
296"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0477656,NA,-78.4937298,NA,NA,NA,NA,NA,NA,600,NA,NA,1899947,NA,NA,NA,https://www.vrbo.com/1899947,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",NA,297,"<a href='https://www.vrbo.com/1899947'>VRBO</a>
<br>
297"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0261075,NA,-78.4661586,NA,NA,NA,NA,NA,NA,186,NA,NA,1883930,NA,NA,NA,https://www.vrbo.com/1883930,VRBO,"House,1600, ,sq. ft.,Sleeps: 6,Bedrooms: 2,Bathrooms: 2,Min Stay: 2–3 nights",NA,298,"<a href='https://www.vrbo.com/1883930'>VRBO</a>
<br>
298"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.01512834,NA,-78.47126853,NA,NA,NA,NA,NA,NA,175,NA,NA,1845679,NA,NA,NA,https://www.vrbo.com/1845679,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",NA,299,"<a href='https://www.vrbo.com/1845679'>VRBO</a>
<br>
299"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03742389,NA,-78.45881205,NA,NA,NA,NA,3,NA,310,NA,NA,7160437ha,NA,NA,NA,https://www.vrbo.com/7160437ha,VRBO,"House,15220, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Bathrooms: 2,Min Stay: 2–3 nights",Good,300,"<a href='https://www.vrbo.com/7160437ha'>VRBO</a>
<br>
300"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0223169,NA,-78.4990384,NA,NA,NA,NA,17,NA,150,4.3,NA,1169611,NA,NA,NA,https://www.vrbo.com/1169611,VRBO,"House,2300, ,sq. ft.,Sleeps: 10,Bedrooms: 4,Bathrooms: 2,Min Stay: 2 nights",Excellent!,301,"<a href='https://www.vrbo.com/1169611'>VRBO</a>
<br>
301"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0248146,NA,-78.4690158,NA,NA,NA,NA,NA,NA,200,NA,NA,9371995ha,NA,NA,NA,https://www.vrbo.com/9371995ha,VRBO,"Bed And Breakfast,Sleeps: 6,Bedrooms: 2,Bathrooms: 1,Min Stay: 1 night",NA,302,"<a href='https://www.vrbo.com/9371995ha'>VRBO</a>
<br>
302"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03393809,NA,-78.4775205,NA,NA,NA,NA,NA,NA,212,NA,NA,7160469ha,NA,NA,NA,https://www.vrbo.com/7160469ha,VRBO,"Condo,950, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",Good,303,"<a href='https://www.vrbo.com/7160469ha'>VRBO</a>
<br>
303"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02922893,NA,-78.48251746,NA,NA,NA,NA,NA,NA,220,NA,NA,7160481ha,NA,NA,NA,https://www.vrbo.com/7160481ha,VRBO,"Condo,890, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Min Stay: 2–3 nights",NA,304,"<a href='https://www.vrbo.com/7160481ha'>VRBO</a>
<br>
304"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04902444,NA,-78.53070772,NA,NA,NA,NA,23,NA,229,5,NA,1196803,NA,NA,NA,https://www.vrbo.com/1196803,VRBO,"Cottage,Sleeps: 4,Bedrooms: 2,Bathrooms: 2,Min Stay: 2 nights",Exceptional!,305,"<a href='https://www.vrbo.com/1196803'>VRBO</a>
<br>
305"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.066228,NA,-78.4946545,NA,NA,NA,NA,4,NA,275,NA,NA,1757634,NA,NA,NA,https://www.vrbo.com/1757634,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Half Baths: 1,Min Stay: 2 nights",NA,306,"<a href='https://www.vrbo.com/1757634'>VRBO</a>
<br>
306"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03951311,NA,-78.45585163,NA,NA,NA,NA,NA,NA,121,NA,NA,9279561ha,NA,NA,NA,https://www.vrbo.com/9279561ha,VRBO,"House,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–2 nights",NA,307,"<a href='https://www.vrbo.com/9279561ha'>VRBO</a>
<br>
307"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05556,NA,-78.4601,NA,NA,NA,NA,2,NA,95,NA,NA,7443310ha,NA,NA,NA,https://www.vrbo.com/7443310ha,VRBO,"Cottage,1100, ,sq. ft.,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",NA,308,"<a href='https://www.vrbo.com/7443310ha'>VRBO</a>
<br>
308"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02426149,NA,-78.52078002,NA,NA,NA,NA,6,NA,118,4.8,NA,1179869,NA,NA,NA,https://www.vrbo.com/1179869,VRBO,"House,800, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Min Stay: 2 nights",Wonderful!,309,"<a href='https://www.vrbo.com/1179869'>VRBO</a>
<br>
309"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03781097,NA,-78.50838033,NA,NA,NA,NA,5,NA,640,5,NA,7160440ha,NA,NA,NA,https://www.vrbo.com/7160440ha,VRBO,"House,3830, ,sq. ft.,Sleeps: 8,Bedrooms: 4,Bathrooms: 4,Half Baths: 1,Min Stay: 2–3 nights",Exceptional!,310,"<a href='https://www.vrbo.com/7160440ha'>VRBO</a>
<br>
310"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03390168,NA,-78.47147558,NA,NA,NA,NA,16,NA,703,4.8,NA,1050016,NA,NA,NA,https://www.vrbo.com/1050016,VRBO,"House,5000, ,sq. ft.,Sleeps: 14,Bedrooms: 5,Bathrooms: 3,Half Baths: 1,Min Stay: 2–4 nights",Wonderful!,311,"<a href='https://www.vrbo.com/1050016'>VRBO</a>
<br>
311"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02166805,NA,-78.4713566,NA,NA,NA,NA,NA,NA,98,NA,NA,1293096,NA,NA,NA,https://www.vrbo.com/1293096,VRBO,"House,Sleeps: 3,Bedrooms: 1,Bathrooms: 1,Min Stay: 1 night",NA,312,"<a href='https://www.vrbo.com/1293096'>VRBO</a>
<br>
312"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0420052,NA,-78.4855244,NA,NA,NA,NA,NA,NA,110,NA,NA,887368,NA,NA,NA,https://www.vrbo.com/887368,VRBO,"House,3000, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 4,Min Stay: 5 nights",NA,313,"<a href='https://www.vrbo.com/887368'>VRBO</a>
<br>
313"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04132037,NA,-78.50885115,NA,NA,NA,NA,NA,NA,417,NA,NA,9165054ha,NA,NA,NA,https://www.vrbo.com/9165054ha,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2–3 nights",NA,314,"<a href='https://www.vrbo.com/9165054ha'>VRBO</a>
<br>
314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05586,NA,-78.4598,NA,NA,NA,NA,NA,NA,95,NA,NA,9251460ha,NA,NA,NA,https://www.vrbo.com/9251460ha,VRBO,"Cottage,1100, ,sq. ft.,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",NA,315,"<a href='https://www.vrbo.com/9251460ha'>VRBO</a>
<br>
315"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06718587,NA,-78.49804951,NA,NA,NA,NA,40,NA,145,4.5,NA,505005,NA,NA,NA,https://www.vrbo.com/505005,VRBO,"Condo,860, ,sq. ft.,Sleeps: 6,Bedrooms: 2,Bathrooms: 1,Min Stay: 2 nights",Excellent!,316,"<a href='https://www.vrbo.com/505005'>VRBO</a>
<br>
316"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0291577,NA,-78.493354,NA,NA,NA,NA,NA,NA,85,NA,NA,1188958,NA,NA,NA,https://www.vrbo.com/1188958,VRBO,"Apartment,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 7 nights",NA,317,"<a href='https://www.vrbo.com/1188958'>VRBO</a>
<br>
317"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04379626,NA,-78.49801678,NA,NA,NA,NA,NA,NA,357,NA,NA,7186080ha,NA,NA,NA,https://www.vrbo.com/7186080ha,VRBO,"Studio,550, ,sq. ft.,Sleeps: 3,Bedrooms: 1,Bathrooms: 1,Min Stay: 1–3 nights",NA,318,"<a href='https://www.vrbo.com/7186080ha'>VRBO</a>
<br>
318"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02721491,NA,-78.51269038,NA,NA,NA,NA,NA,NA,250,NA,NA,4961946ha,NA,NA,NA,https://www.vrbo.com/4961946ha,VRBO,"Apartment,Sleeps: 6,Bedrooms: 2,Bathrooms: 1,Min Stay: 2 nights",NA,319,"<a href='https://www.vrbo.com/4961946ha'>VRBO</a>
<br>
319"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.01488026,NA,-78.50952075,NA,NA,NA,NA,10,NA,484,5,NA,4463796ha,NA,NA,NA,https://www.vrbo.com/4463796ha,VRBO,"House,2500, ,sq. ft.,Sleeps: 8,Bedrooms: 4,Bathrooms: 3,Min Stay: 2–3 nights",Exceptional!,320,"<a href='https://www.vrbo.com/4463796ha'>VRBO</a>
<br>
320"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04115276,NA,-78.49745731,NA,NA,NA,NA,NA,NA,1092,NA,NA,1864784,NA,NA,NA,https://www.vrbo.com/1864784,VRBO,"House,2000, ,sq. ft.,Sleeps: 10,Bedrooms: 4,Bathrooms: 3,Min Stay: 2 nights",NA,321,"<a href='https://www.vrbo.com/1864784'>VRBO</a>
<br>
321"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04848588,NA,-78.49210186,NA,NA,NA,NA,10,NA,693,4.9,NA,4639060ha,NA,NA,NA,https://www.vrbo.com/4639060ha,VRBO,"House,4424, ,sq. ft.,Sleeps: 10,Bedrooms: 5,Bathrooms: 5,Min Stay: 2–3 nights",Wonderful!,322,"<a href='https://www.vrbo.com/4639060ha'>VRBO</a>
<br>
322"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0519252,NA,-78.53277234,NA,NA,NA,NA,9,NA,349,4.6,NA,928312ha,NA,NA,NA,https://www.vrbo.com/928312ha,VRBO,"House,1700, ,sq. ft.,Sleeps: 6,Bedrooms: 2,Min Stay: 2–3 nights",Excellent!,323,"<a href='https://www.vrbo.com/928312ha'>VRBO</a>
<br>
323"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05150803,NA,-78.46479281,NA,NA,NA,NA,38,NA,1054,5,NA,1066482,NA,NA,NA,https://www.vrbo.com/1066482,VRBO,"House,5500, ,sq. ft.,Sleeps: 22,Bedrooms: 5,Bathrooms: 4,Min Stay: 1–3 nights",Exceptional!,324,"<a href='https://www.vrbo.com/1066482'>VRBO</a>
<br>
324"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04491594,NA,-78.46257805,NA,NA,NA,NA,NA,NA,188,NA,NA,7388326ha,NA,NA,NA,https://www.vrbo.com/7388326ha,VRBO,"House,Sleeps: 4,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",NA,325,"<a href='https://www.vrbo.com/7388326ha'>VRBO</a>
<br>
325"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0439077,NA,-78.4984449,NA,NA,NA,NA,6,NA,884,4.5,NA,4290348ha,NA,NA,NA,https://www.vrbo.com/4290348ha,VRBO,"House,7000, ,sq. ft.,Sleeps: 12,Bedrooms: 5,Bathrooms: 4,Min Stay: 2–4 nights",Excellent!,326,"<a href='https://www.vrbo.com/4290348ha'>VRBO</a>
<br>
326"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.027752,NA,-78.517177,NA,NA,NA,NA,NA,NA,482,NA,NA,1827199,NA,NA,NA,https://www.vrbo.com/1827199,VRBO,"House,Sleeps: 8,Bedrooms: 4,Bathrooms: 3,Half Baths: 1,Min Stay: 2–3 nights",NA,327,"<a href='https://www.vrbo.com/1827199'>VRBO</a>
<br>
327"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.015243,NA,-78.509534,NA,NA,NA,NA,26,NA,483,4.9,NA,3728982ha,NA,NA,NA,https://www.vrbo.com/3728982ha,VRBO,"House,3300, ,sq. ft.,Sleeps: 10,Bedrooms: 4,Bathrooms: 3,Half Baths: 1,Min Stay: 2–3 nights",Wonderful!,328,"<a href='https://www.vrbo.com/3728982ha'>VRBO</a>
<br>
328"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.064106,NA,-78.531949,NA,NA,NA,NA,46,NA,600,5,NA,178806ha,NA,NA,NA,https://www.vrbo.com/178806ha,VRBO,"House,3900, ,sq. ft.,Sleeps: 10,Bedrooms: 5,Bathrooms: 4,Half Baths: 1,Min Stay: 3–5 nights",Exceptional!,329,"<a href='https://www.vrbo.com/178806ha'>VRBO</a>
<br>
329"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.01888756,NA,-78.49559205,NA,NA,NA,NA,NA,NA,437,NA,NA,1693143,NA,NA,NA,https://www.vrbo.com/1693143,VRBO,"House,2100, ,sq. ft.,Sleeps: 12,Bedrooms: 4,Bathrooms: 2,Half Baths: 1,Min Stay: 2 nights",NA,330,"<a href='https://www.vrbo.com/1693143'>VRBO</a>
<br>
330"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03892332,NA,-78.47788006,NA,NA,NA,NA,NA,NA,166,NA,NA,1875503,NA,NA,NA,https://www.vrbo.com/1875503,VRBO,"House,Sleeps: 4,Bedrooms: 2,Bathrooms: 1,Min Stay: 1 night",NA,331,"<a href='https://www.vrbo.com/1875503'>VRBO</a>
<br>
331"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04660758,NA,-78.49709141,NA,NA,NA,NA,NA,NA,395,NA,NA,1884915,NA,NA,NA,https://www.vrbo.com/1884915,VRBO,"House,2620, ,sq. ft.,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2 nights",NA,332,"<a href='https://www.vrbo.com/1884915'>VRBO</a>
<br>
332"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02730245,NA,-78.47924714,NA,NA,NA,NA,NA,NA,261,NA,NA,9272721ha,NA,NA,NA,https://www.vrbo.com/9272721ha,VRBO,"Apartment,Sleeps: 2,Bedrooms: 1,Bathrooms: 1,Min Stay: 2–3 nights",NA,333,"<a href='https://www.vrbo.com/9272721ha'>VRBO</a>
<br>
333"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02819713,NA,-78.50559252,NA,NA,NA,NA,4,NA,249,NA,NA,7494151ha,NA,NA,NA,https://www.vrbo.com/7494151ha,VRBO,"House,1000, ,sq. ft.,Sleeps: 4,Bedrooms: 2,Bathrooms: 2,Min Stay: 2–3 nights",NA,334,"<a href='https://www.vrbo.com/7494151ha'>VRBO</a>
<br>
334"
NA,NA,NA,NA,NA,NA,NA,NA,NA,38.033807,NA,-78.47343,NA,NA,NA,NA,4,NA,366,NA,NA,1597579,NA,NA,NA,https://www.vrbo.com/1597579,VRBO,"House,Sleeps: 6,Bedrooms: 3,Bathrooms: 2,Min Stay: 2–3 nights",NA,335,"<a href='https://www.vrbo.com/1597579'>VRBO</a>
<br>
335"
